图片名称	文本描述	相似度	图片路径	Prompts文件
bowl_slightly_dirty_00353	drt_tableware, a bowl with a rough, stone-like ext...	1.0000	datasets/synthetic/bowl_slightly_dirty_00353.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00308	drt_tableware, a simple, clean-lined white porcela...	1.0000	datasets/synthetic/bowl_slightly_dirty_00308.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00283	drt_tableware, a bowl with a ribbed exterior textu...	1.0000	datasets/synthetic/bowl_slightly_dirty_00283.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00243	drt_tableware, a large, lightweight melamine salad...	1.0000	datasets/synthetic/bowl_slightly_dirty_00243.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00292	drt_tableware, a Japanese tea bowl, with smears of...	1.0000	datasets/synthetic/bowl_slightly_dirty_00292.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00006	drt_tableware, a bowl with a turquoise and brown r...	1.0000	datasets/synthetic/bowl_slightly_dirty_00006.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00114	drt_tableware, a bowl with a delicate, embossed pa...	1.0000	datasets/synthetic/bowl_slightly_dirty_00114.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00024	drt_tableware, a vintage glass punch bowl, with a ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00024.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00252	drt_tableware, a traditional enamelware bowl, with...	1.0000	datasets/synthetic/bowl_slightly_dirty_00252.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00444	drt_tableware, a bowl with a dark, almost black, r...	1.0000	datasets/synthetic/bowl_slightly_dirty_00444.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00330	drt_tableware, a wide, asymmetrical serving bowl, ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00330.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00022	drt_tableware, a traditional enamelware bowl, a tr...	1.0000	datasets/synthetic/bowl_slightly_dirty_00022.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00050	drt_tableware, an olive wood bowl with a beautiful...	1.0000	datasets/synthetic/bowl_slightly_dirty_00050.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00408	drt_tableware, a handcrafted bowl with a vibrant b...	1.0000	datasets/synthetic/bowl_slightly_dirty_00408.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00345	drt_tableware, a sky blue cereal bowl, with a scat...	1.0000	datasets/synthetic/bowl_slightly_dirty_00345.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00089	drt_tableware, a nested set of colorful mixing bow...	1.0000	datasets/synthetic/bowl_slightly_dirty_00089.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00266	drt_tableware, a handmade bowl with visible finger...	1.0000	datasets/synthetic/bowl_slightly_dirty_00266.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00073	drt_tableware, a bowl with a gold-leaf interior, w...	1.0000	datasets/synthetic/bowl_slightly_dirty_00073.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00134	drt_tableware, a Japanese tea bowl, with a light d...	1.0000	datasets/synthetic/bowl_slightly_dirty_00134.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00201	drt_tableware, a bowl with a dark, almost black, r...	1.0000	datasets/synthetic/bowl_slightly_dirty_00201.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00255	drt_tableware, a large, family-style wooden servin...	1.0000	datasets/synthetic/bowl_slightly_dirty_00255.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00136	drt_tableware, a bowl with a crackle glaze interio...	1.0000	datasets/synthetic/bowl_slightly_dirty_00136.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00409	drt_tableware, a deep, narrow bowl for pho, with a...	1.0000	datasets/synthetic/bowl_slightly_dirty_00409.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00367	drt_tableware, a small, footed bowl for nuts or ol...	1.0000	datasets/synthetic/bowl_slightly_dirty_00367.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00450	drt_tableware, a small, porcelain ring dish or bow...	1.0000	datasets/synthetic/bowl_slightly_dirty_00450.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00432	drt_tableware, a wide, asymmetrical serving bowl, ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00432.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00078	drt_tableware, a pastel green ice cream bowl, with...	1.0000	datasets/synthetic/bowl_slightly_dirty_00078.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00180	drt_tableware, a clear glass mixing bowl, with a s...	1.0000	datasets/synthetic/bowl_slightly_dirty_00180.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00082	drt_tableware, a translucent bone china soup bowl,...	1.0000	datasets/synthetic/bowl_slightly_dirty_00082.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00441	drt_tableware, a small, footed bowl for nuts or ol...	1.0000	datasets/synthetic/bowl_slightly_dirty_00441.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00359	drt_tableware, a deep, earthy brown ceramic bowl, ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00359.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00235	drt_tableware, a bowl with a subtle, ombre color e...	1.0000	datasets/synthetic/bowl_slightly_dirty_00235.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00212	drt_tableware, a deep, cylindrical stoneware bowl,...	1.0000	datasets/synthetic/bowl_slightly_dirty_00212.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00102	drt_tableware, a deep white ceramic soup bowl, wit...	1.0000	datasets/synthetic/bowl_slightly_dirty_00102.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00449	drt_tableware, a set of small, colorful salsa bowl...	1.0000	datasets/synthetic/bowl_slightly_dirty_00449.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00172	drt_tableware, a simple, functional white cafeteri...	1.0000	datasets/synthetic/bowl_slightly_dirty_00172.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00131	drt_tableware, a ceramic yarn bowl with a swirl to...	1.0000	datasets/synthetic/bowl_slightly_dirty_00131.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00094	drt_tableware, a large, family-style wooden servin...	1.0000	datasets/synthetic/bowl_slightly_dirty_00094.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00105	drt_tableware, a bowl with a repeating leaf patter...	1.0000	datasets/synthetic/bowl_slightly_dirty_00105.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00324	drt_tableware, a Japanese-style ramen bowl with a ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00324.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00047	drt_tableware, a small earthenware dipping bowl, w...	1.0000	datasets/synthetic/bowl_slightly_dirty_00047.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00251	drt_tableware, a bowl with an iridescent, pearly g...	1.0000	datasets/synthetic/bowl_slightly_dirty_00251.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00438	drt_tableware, a simple, unglazed earthenware bowl...	1.0000	datasets/synthetic/bowl_slightly_dirty_00438.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00033	drt_tableware, a bowl with an iridescent, pearly g...	1.0000	datasets/synthetic/bowl_slightly_dirty_00033.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00228	drt_tableware, a clear glass mixing bowl, with a s...	1.0000	datasets/synthetic/bowl_slightly_dirty_00228.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00028	drt_tableware, a Japanese-style ramen bowl with a ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00028.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00205	drt_tableware, a stainless steel prep bowl, with a...	1.0000	datasets/synthetic/bowl_slightly_dirty_00205.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00430	drt_tableware, a bowl with a lid, designed for kee...	1.0000	datasets/synthetic/bowl_slightly_dirty_00430.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00052	drt_tableware, a small, square-shaped snack bowl, ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00052.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00012	drt_tableware, a bowl with a soft, matte pastel ye...	1.0000	datasets/synthetic/bowl_slightly_dirty_00012.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00158	drt_tableware, a small earthenware dipping bowl, w...	1.0000	datasets/synthetic/bowl_slightly_dirty_00158.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00316	drt_tableware, a lightweight bamboo soup bowl, wit...	1.0000	datasets/synthetic/bowl_slightly_dirty_00316.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00244	drt_tableware, a Japanese-style ramen bowl with a ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00244.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00433	drt_tableware, a bowl with a simple line drawing o...	1.0000	datasets/synthetic/bowl_slightly_dirty_00433.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00278	drt_tableware, a large, lightweight melamine salad...	1.0000	datasets/synthetic/bowl_slightly_dirty_00278.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00287	drt_tableware, a tiny, thimble-sized salt bowl, wi...	1.0000	datasets/synthetic/bowl_slightly_dirty_00287.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00042	drt_tableware, a bowl with a repeating leaf patter...	1.0000	datasets/synthetic/bowl_slightly_dirty_00042.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00268	drt_tableware, a bowl with a crackle glaze interio...	1.0000	datasets/synthetic/bowl_slightly_dirty_00268.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00206	drt_tableware, a set of small, colorful salsa bowl...	1.0000	datasets/synthetic/bowl_slightly_dirty_00206.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00426	drt_tableware, a coconut shell bowl, polished smoo...	1.0000	datasets/synthetic/bowl_slightly_dirty_00426.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00171	drt_tableware, a wide, asymmetrical serving bowl, ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00171.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00194	drt_tableware, a wide, flat bowl for serving curry...	1.0000	datasets/synthetic/bowl_slightly_dirty_00194.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00141	drt_tableware, an olive wood bowl with a beautiful...	1.0000	datasets/synthetic/bowl_slightly_dirty_00141.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00428	drt_tableware, a bowl with a muted, earthy color p...	1.0000	datasets/synthetic/bowl_slightly_dirty_00428.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00381	drt_tableware, a bowl with a soft, matte pastel ye...	1.0000	datasets/synthetic/bowl_slightly_dirty_00381.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00007	drt_tableware, a deep, cylindrical stoneware bowl,...	1.0000	datasets/synthetic/bowl_slightly_dirty_00007.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00054	drt_tableware, a wide, flat-bottomed noodle bowl, ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00054.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00233	drt_tableware, a bowl with a rough, stone-like ext...	1.0000	datasets/synthetic/bowl_slightly_dirty_00233.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00220	drt_tableware, a bowl with a single, bold brushstr...	1.0000	datasets/synthetic/bowl_slightly_dirty_00220.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00301	drt_tableware, a small, footed bowl for nuts or ol...	1.0000	datasets/synthetic/bowl_slightly_dirty_00301.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00397	drt_tableware, a bowl with a matte finish on the o...	1.0000	datasets/synthetic/bowl_slightly_dirty_00397.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00289	drt_tableware, a sleek, modern stainless steel fru...	1.0000	datasets/synthetic/bowl_slightly_dirty_00289.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00221	drt_tableware, a traditional enamelware bowl, with...	1.0000	datasets/synthetic/bowl_slightly_dirty_00221.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00088	drt_tableware, a bowl with a textured, sandy finis...	1.0000	datasets/synthetic/bowl_slightly_dirty_00088.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00242	drt_tableware, a bowl with a delicate, embossed pa...	1.0000	datasets/synthetic/bowl_slightly_dirty_00242.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00321	drt_tableware, a bowl with a turquoise and brown r...	1.0000	datasets/synthetic/bowl_slightly_dirty_00321.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00109	drt_tableware, a bowl with a whimsical animal shap...	1.0000	datasets/synthetic/bowl_slightly_dirty_00109.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00240	drt_tableware, a deep, cylindrical stoneware bowl,...	1.0000	datasets/synthetic/bowl_slightly_dirty_00240.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00373	drt_tableware, a wide, asymmetrical serving bowl, ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00373.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00095	drt_tableware, a vintage glass punch bowl, with a ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00095.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00360	drt_tableware, a small, square-shaped snack bowl, ...	1.0000	datasets/synthetic/bowl_slightly_dirty_00360.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00058	drt_tableware, a sky blue cereal bowl, with a ligh...	1.0000	datasets/synthetic/bowl_slightly_dirty_00058.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00310	drt_tableware, a deep, narrow bowl for pho, with a...	1.0000	datasets/synthetic/bowl_slightly_dirty_00310.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00388	drt_tableware, a small, delicate porcelain condime...	1.0000	datasets/synthetic/bowl_slightly_dirty_00388.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00271	drt_tableware, a bowl with a gold-leaf interior, w...	1.0000	datasets/synthetic/bowl_slightly_dirty_00271.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00019	drt_tableware, a lightweight, unbreakable enamel c...	1.0000	datasets/synthetic/bowl_slightly_dirty_00019.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00440	drt_tableware, a bowl with a textured, sandy finis...	1.0000	datasets/synthetic/bowl_slightly_dirty_00440.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00099	drt_tableware, a simple, unglazed earthenware bowl...	1.0000	datasets/synthetic/bowl_slightly_dirty_00099.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00318	drt_tableware, a bowl with a rough, stone-like ext...	1.0000	datasets/synthetic/bowl_slightly_dirty_00318.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00075	drt_tableware, a clear glass mixing bowl, with a t...	1.0000	datasets/synthetic/bowl_slightly_dirty_00075.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00350	drt_tableware, a bowl with a single, bold brushstr...	1.0000	datasets/synthetic/bowl_slightly_dirty_00350.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00049	drt_tableware, a set of small, colorful salsa bowl...	1.0000	datasets/synthetic/bowl_slightly_dirty_00049.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00274	drt_tableware, a minimalist grey stoneware bowl, w...	1.0000	datasets/synthetic/bowl_slightly_dirty_00274.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00159	drt_tableware, a bowl with a delicate, embossed pa...	1.0000	datasets/synthetic/bowl_slightly_dirty_00159.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00327	drt_tableware, a bowl with a dark, almost black, r...	1.0000	datasets/synthetic/bowl_slightly_dirty_00327.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
bowl_slightly_dirty_00192	drt_tableware, a small, footed bowl for nuts or ol...	1.0000	datasets/synthetic/bowl_slightly_dirty_00192.png	output/bowl/slightly_dirty/bowl_slightly_dirty_prompts.txt
